movie_id,cast,director
157353,"['JohnnyDepp', 'PaulBettany', 'RebeccaHall']",WallyPfister
331,"['SamNeill', 'WilliamH.Macy', 'TéaLeoni']",JoeJohnston
61791,"['JamesFranco', 'FreidaPinto', 'JohnLithgow']",RupertWyatt
8204,"['FreddieHighmore', 'Mary-LouiseParker', 'NickNolte']",MarkWaters
47964,"['BruceWillis', 'JaiCourtney', 'SebastianKoch']",JohnMoore
10733,"['DennisQuaid', 'BillyBobThornton', 'JasonPatric']",JohnLeeHancock
9806,"['CraigT.Nelson', 'HollyHunter', 'SamuelL.Jackson']",BradBird
1408,"['GeenaDavis', 'MatthewModine', 'FrankLangella']",RennyHarlin
32657,"['LoganLerman', 'BrandonT.Jackson', 'AlexandraDaddario']",ChrisColumbus
607,"['TommyLeeJones', 'WillSmith', 'LindaFiorentino']",BarrySonnenfeld
863,"['TomHanks', 'TimAllen', 'JoanCusack']",JohnLasseter
44048,"['DenzelWashington', 'ChrisPine', 'RosarioDawson']",TonyScott
5175,"['ChrisTucker', 'JackieChan', 'ZhangZiyi']",BrettRatner
2655,"['HarrisonFord', 'MichellePfeiffer', 'DianaScarwid']",RobertZemeckis
22794,"['BillHader', 'AnnaFaris', 'JamesCaan']",PhilLord
8355,"['RayRomano', 'JohnLeguizamo', 'DenisLeary']",CarlosSaldanha
116745,"['BenStiller', 'KristenWiig', 'PattonOswalt']",BenStiller
4327,"['CameronDiaz', 'LucyLiu', 'DrewBarrymore']",McG
1422,"['LeonardoDiCaprio', 'MattDamon', 'JackNicholson']",MartinScorsese
10674,"['EddieMurphy', 'JackieChan', 'Ming-NaWen']",TonyBancroft
7446,"['BenStiller', 'JackBlack', 'RobertDowneyJr.']",BenStiller
65754,"['DanielCraig', 'RooneyMara', 'ChristopherPlummer']",DavidFincher
1572,"['BruceWillis', 'JeremyIrons', 'SamuelL.Jackson']",JohnMcTiernan
10528,"['RobertDowneyJr.', 'JudeLaw', 'RachelMcAdams']",GuyRitchie
271969,"['JackHuston', 'TobyKebbell', 'RodrigoSantoro']",TimurBekmambetov
10865,"['MichaelJ.Fox', 'CoreyBurton', 'ClaudiaChristian']",GaryTrousdale
258509,"['JasonLee', 'JustinLong', 'BellaThorne']",WaltBecker
2253,"['TomCruise', 'CaricevanHouten', 'KennethBranagh']",BryanSinger
10661,"['AdamSandler', 'JohnTurturro', 'EmmanuelleChriqui']",DennisDugan
257344,"['AdamSandler', 'MichelleMonaghan', 'PeterDinklage']",ChrisColumbus
644,"['HaleyJoelOsment', ""FrancesO'Connor"", 'SamRobards']",StevenSpielberg
10756,"['EddieMurphy', 'TerenceStamp', 'NathanielParker']",RobMinkoff
686,"['JodieFoster', 'MatthewMcConaughey', 'JamesWoods']",RobertZemeckis
9383,"['KevinBacon', 'ElisabethShue', 'JoshBrolin']",PaulVerhoeven
179,"['NicoleKidman', 'SeanPenn', 'CatherineKeener']",SydneyPollack
76285,"['LoganLerman', 'AlexandraDaddario', 'DouglasSmith']",ThorFreudenthal
1996,"['AngelinaJolie', 'GerardButler', 'NoahTaylor']",JandeBont
291805,"['JesseEisenberg', 'WoodyHarrelson', 'MarkRuffalo']",JonM.Chu
10003,"['ValKilmer', 'ElisabethShue', 'RadeSerbedzija']",PhillipNoyce
1535,"['RobertRedford', 'BradPitt', 'CatherineMcCormack']",TonyScott
2067,"['GarySinise', 'TimRobbins', 'DonCheadle']",BrianDePalma
46195,"['JesseEisenberg', 'AnneHathaway', 'LeslieMann']",CarlosSaldanha
2277,"['RobinWilliams', 'SamNeill', 'EmbethDavidtz']",ChrisColumbus
10357,"['TommyLeeJones', 'AnneHeche', 'GabyHoffmann']",MickJackson
4477,"['HarrisonFord', 'BradPitt', 'MargaretColin']",AlanJ.Pakula
8665,"['HarrisonFord', 'LiamNeeson', 'PeterSarsgaard']",KathrynBigelow
9387,"['ArnoldSchwarzenegger', 'JamesEarlJones', 'MaxvonSydow']",JohnMilius
921,"['RussellCrowe', 'RenéeZellweger', 'PaulGiamatti']",RonHoward
49852,"['ElleFanning', 'NathanLane', 'JohnTurturro']",AndreiKonchalovsky
4464,"['JeffBridges', 'DavidMcCullough', 'ChrisCooper']",GaryRoss
664,"['HelenHunt', 'BillPaxton', 'CaryElwes']",JandeBont
8358,"['TomHanks', 'HelenHunt', 'ChrisNoth']",RobertZemeckis
9836,"['ElijahWood', 'RobinWilliams', 'BrittanyMurphy']",GeorgeMiller
2502,"['MattDamon', 'FrankaPotente', 'BrianCox']",PaulGreengrass
9772,"['HarrisonFord', 'GaryOldman', 'GlennClose']",WolfgangPetersen
161,"['GeorgeClooney', 'BradPitt', 'MattDamon']",StevenSoderbergh
52451,"['MillaJovovich', 'OrlandoBloom', 'LoganLerman']",PaulW.S.Anderson
76492,"['AdamSandler', 'SteveBuscemi', 'DavidSpade']",GenndyTartakovsky
4523,"['AmyAdams', 'PatrickDempsey', 'JamesMarsden']",KevinLima
59961,"['DenzelWashington', 'RyanReynolds', 'VeraFarmiga']",DanielEspinosa
10481,"['GlennClose', 'IoanGruffudd', 'AliceEvans']",KevinLima
59108,"['BenStiller', 'EddieMurphy', 'CaseyAffleck']",BrettRatner
1581,"['CameronDiaz', 'KateWinslet', 'JudeLaw']",NancyMeyers
9798,"['WillSmith', 'GeneHackman', 'JonVoight']",TonyScott
22897,"['MerylStreep', 'AlecBaldwin', 'SteveMartin']",NancyMeyers
298,"['GeorgeClooney', 'BradPitt', 'MattDamon']",StevenSoderbergh
7484,"['MartinLawrence', 'AshtonKutcher', 'GarySinise']",JillCulton
157350,"['ShaileneWoodley', 'TheoJames', 'KateWinslet']",NeilBurger
853,"['JudeLaw', 'RachelWeisz', 'EdHarris']",Jean-JacquesAnnaud
10159,"['DwayneJohnson', 'SeannWilliamScott', 'RosarioDawson']",PeterBerg
9593,"['ArnoldSchwarzenegger', 'F.MurrayAbraham', 'ArtCarney']",JohnMcTiernan
1904,"['ZhangZiyi', 'GongLi', 'YoukiKudoh']",RobMarshall
9615,"['LucasBlack', 'NathalieKelley', 'SungKang']",JustinLin
51052,"['JamesMcAvoy', 'HughLaurie', 'BillNighy']",BarryCook
297,"['BradPitt', 'AnthonyHopkins', 'ClaireForlani']",MartinBrest
9884,"['ArnoldSchwarzenegger', 'FrancescaNeri', 'EliasKoteas']",AndrewDavis
16858,"['RoyScheider', 'JessicaLange', 'LelandPalmer']",BobFosse
62764,"['JuliaRoberts', 'LilyCollins', 'ArmieHammer']",TarsemSingh
22538,"['MichaelCera', 'MaryElizabethWinstead', 'KieranCulkin']",EdgarWright
9341,"['AaronEckhart', 'HilarySwank', 'DelroyLindo']",JonAmiel
12107,"['EddieMurphy', 'JanetJackson', 'LarryMiller']",PeterSegal
9637,"['FreddiePrinzeJr.', 'SarahMichelleGellar', 'MatthewLillard']",RajaGosnell
49049,"['KarlUrban', 'OliviaThirlby', 'LenaHeadey']",PeteTravis
9339,"['AdamSandler', 'KateBeckinsale', 'ChristopherWalken']",FrankCoraci
16281,"['HalHolbrook', 'AdrienneBarbeau', 'FritzWeaver']",GeorgeA.Romero
39691,"['JamesMarsden', 'NickNolte', 'ChristinaApplegate']",BradPeyton
8247,"['HaydenChristensen', 'JamieBell', 'SamuelL.Jackson']",DougLiman
11253,"['RonPerlman', 'SelmaBlair', 'JeffreyTambor']",GuillermodelToro
1949,"['JakeGyllenhaal', 'RobertDowneyJr.', 'MarkRuffalo']",DavidFincher
8452,"['ArnoldSchwarzenegger', 'MichaelRapaport', 'TonyGoldwyn']",RogerSpottiswoode
310,"['JimCarrey', 'JenniferAniston', 'PhilipBakerHall']",TomShadyac
27578,"['SylvesterStallone', 'JasonStatham', 'DolphLundgren']",SylvesterStallone
954,"['TomCruise', 'JonVoight', 'EmmanuelleBéart']",BrianDePalma
70160,"['JenniferLawrence', 'JoshHutcherson', 'LiamHemsworth']",GaryRoss
45243,"['BradleyCooper', 'EdHelms', 'ZachGalifianakis']",ToddPhillips
364,"['MichaelKeaton', 'DannyDeVito', 'MichellePfeiffer']",TimBurton
7518,"['BruceWillis', 'GarryShandling', 'SteveCarell']",KareyKirkpatrick
11544,"['ChrisSanders', 'DaveighChase', 'TiaCarrere']",ChrisSanders
9986,"['JuliaRoberts', 'SteveBuscemi', 'JohnCleese']",GaryWinick
8656,"['RobertDuvall', 'TéaLeoni', 'ElijahWood']",MimiLeder
146216,"['BruceWillis', 'CatherineZeta-Jones', 'AnthonyHopkins']",DeanParisot
9291,"['AdamSandler', 'ChrisRock', 'BurtReynolds']",PeterSegal
55301,"['JasonLee', 'DavidCross', 'JennySlate']",MikeMitchell
109418,"['AdamSandler', 'KevinJames', 'ChrisRock']",DennisDugan
11665,"['SteveCarell', 'AnneHathaway', 'DwayneJohnson']",PeterSegal
6964,"['JackNicholson', 'DianeKeaton', 'KeanuReeves']",NancyMeyers
11324,"['LeonardoDiCaprio', 'MarkRuffalo', 'BenKingsley']",MartinScorsese
12193,"['VinceVaughn', 'ReeseWitherspoon', 'RobertDuvall']",SethGordon
9928,"['RobinWilliams', 'EwanMcGregor', 'HalleBerry']",ChrisWedge
754,"['JohnTravolta', 'NicolasCage', 'JoanAllen']",JohnWoo
10202,"['AdamSandler', 'KeriRussell', 'GuyPearce']",AdamShankman
4147,"['TomHanks', 'TylerHoechlin', 'JenniferJasonLeigh']",SamMendes
50546,"['AdamSandler', 'JenniferAniston', 'NicoleKidman']",DennisDugan
1701,"['NicolasCage', 'JohnCusack', 'JohnMalkovich']",SimonWest
13027,"['ShiaLaBeouf', 'MichelleMonaghan', 'RosarioDawson']",D.J.Caruso
2289,"['JudeLaw', 'NicoleKidman', 'RenéeZellweger']",AnthonyMinghella
20504,"['DenzelWashington', 'GaryOldman', 'MilaKunis']",AlbertHughes
9574,"['RobinWilliams', 'MarciaGayHarden', 'ChristopherMcDonald']",LesMayfield
11618,"['LiamNeeson', 'CatherineZeta-Jones', 'OwenWilson']",JandeBont
2300,"['MichaelJordan', 'WayneKnight', 'BillyWest']",JoePytka
12096,"['SteveMartin', 'KevinKline', 'JeanReno']",ShawnLevy
10200,"['KeanuReeves', 'JenniferConnelly', 'KathyBates']",ScottDerrickson
8834,"['MelGibson', 'JuliaRoberts', 'PatrickStewart']",RichardDonner
228150,"['BradPitt', 'ShiaLaBeouf', 'LoganLerman']",DavidAyer
6068,"['HarrisonFord', 'AnneHeche', 'DavidSchwimmer']",IvanReitman
41515,"['DanAykroyd', 'JustinTimberlake', 'AnnaFaris']",EricBrevig
9023,"['MattDamon', 'JamesCromwell', 'DanielStudi']",KellyAsbury
38317,"['KevinJames', 'RosarioDawson', 'SylvesterStallone']",FrankCoraci
2157,"['GaryOldman', 'WilliamHurt', 'MattLeBlanc']",StephenHopkins
14462,"['DenzelWashington', 'MerylStreep', 'LievSchreiber']",JonathanDemme
161795,"['StephenDillane', 'VictoriaFoyt', 'VanessaRedgrave']",HenryJaglom
159824,"['AdamSandler', 'AndySamberg', 'SelenaGomez']",GenndyTartakovsky
49948,"['SteveMartin', 'ItzhakPerlman', 'QuincyJones']",JamesAlgar
2135,"['GuyPearce', 'MarkAddy', 'PhyllidaLaw']",SimonWells
9822,"['CharlizeTheron', 'RadeSerbedzija', 'BillPaxton']",RonUnderwood
9705,"['JohnTravolta', 'HughJackman', 'HalleBerry']",DominicSena
1656,"['AntonioBanderas', 'CatherineZeta-Jones', 'AdriánAlonsoBarona']",MartinCampbell
12159,"['RobinWilliams', 'CubaGoodingJr.', 'AnnabellaSciorra']",VincentWard
9678,"['AdamSandler', 'PatriciaArquette', 'HarveyKeitel']",StevenBrill
4442,"['HeathLedger', 'MattDamon', 'MackenzieCrook']",TerryGilliam
75,"['JackNicholson', 'GlennClose', 'AnnetteBening']",TimBurton
330770,"['MaxBrebant', 'RoxaneDuran', 'Julie-MarieParmentier']",LucileHadzihalilovic
9433,"['AlecBaldwin', 'AnthonyHopkins', 'ElleMacpherson']",LeeTamahori
19959,"['BruceWillis', 'RadhaMitchell', 'RosamundPike']",JonathanMostow
11973,"['KevinCostner', 'BruceGreenwood', 'StevenCulp']",RogerDonaldson
11228,"['SylvesterStallone', 'AmyBrenneman', 'ViggoMortensen']",RobCohen
77951,"['CharlieRowe', 'JustinLong', 'KarlUrban']",BarryCook
5491,"['JohnTravolta', 'BarryPepper', 'ForestWhitaker']",RogerChristian
10715,"['BrendanFraser', 'JennaElfman', 'SteveMartin']",JoeDante
10197,"['JudiDench', 'DanielDay-Lewis', 'MarionCotillard']",RobMarshall
9562,"['PaulWalker', ""FrancesO'Connor"", 'GerardButler']",RichardDonner
9922,"['KevinCostner', 'WillPatton', 'OliviaWilliams']",KevinCostner
9447,"['JamesCromwell', 'MaryStein', 'MickeyRooney']",GeorgeMiller
274854,"['VinDiesel', 'RoseLeslie', 'ElijahWood']",BreckEisner
8870,"['ValKilmer', 'Carrie-AnneMoss', 'BenjaminBratt']",AntonyHoffman
9992,"['FreddieHighmore', 'MiaFarrow', 'RonCrawford']",LucBesson
36970,"['PierceBrosnan', 'JacquesPerrin', 'RieMiyazawa']",JacquesPerrin
10077,"['HeikeMakatsch', 'ArminRohde', 'DavidOyelowo']",PeterHyams
76649,"['KitHarington', 'Carrie-AnneMoss', 'EmilyBrowning']",PaulW.S.Anderson
293644,"['JasonHarris', 'DavidHoffman', 'BillLobley']",AndrésCouturier
453,"['RussellCrowe', 'EdHarris', 'JenniferConnelly']",RonHoward
8587,"['JonathanTaylorThomas', 'MatthewBroderick', 'JamesEarlJones']",RogerAllers
72545,"['DwayneJohnson', 'JoshHutcherson', 'KristinDavis']",BradPeyton
109451,"['BillHader', 'AnnaFaris', 'JamesCaan']",CodyCameron
9533,"['AnthonyHopkins', 'EdwardNorton', 'RalphFiennes']",BrettRatner
2023,"['ViggoMortensen', 'ZuleikhaRobinson', 'OmarSharif']",JoeJohnston
71880,"['AdamSandler', 'KatieHolmes', 'AlPacino']",DennisDugan
584,"['PaulWalker', 'TyreseGibson', 'EvaMendes']",JohnSingleton
309809,"['JeffBridges', 'RachelMcAdams', 'PaulRudd']",MarkOsborne
4858,"['NicoleKidman', 'DanielCraig', 'JeremyNortham']",OliverHirschbiegel
17711,"['ReneRusso', 'JasonAlexander', 'PiperPerabo']",DesMcAnuff
328111,"['LouisC.K.', 'EricStonestreet', 'KevinHart']",ChrisRenaud
8698,"['SeanConnery', 'PetaWilson', 'ShaneWest']",StephenNorrington
93456,"['SteveCarell', 'KristenWiig', 'BenjaminBratt']",PierreCoffin
602,"['WillSmith', 'BillPullman', 'JeffGoldblum']",RolandEmmerich
330,"['JeffGoldblum', 'JulianneMoore', 'PetePostlethwaite']",StevenSpielberg
953,"['BenStiller', 'ChrisRock', 'DavidSchwimmer']",EricDarnell
9693,"['CliveOwen', 'MichaelCaine', 'JulianneMoore']",AlfonsoCuarón
36657,"['PatrickStewart', 'HughJackman', 'IanMcKellen']",BryanSinger
8909,"['AngelinaJolie', 'JamesMcAvoy', 'MorganFreeman']",TimurBekmambetov
9802,"['SeanConnery', 'NicolasCage', 'EdHarris']",MichaelBay
950,"['RayRomano', 'JohnLeguizamo', 'DenisLeary']",CarlosSaldanha
1824,"['AdamSandler', 'DrewBarrymore', 'RobSchneider']",PeterSegal
2976,"['JohnTravolta', 'MichellePfeiffer', 'ChristopherWalken']",AdamShankman
11026,"['StellanSkarsgård', 'IzabellaScorupco', ""JamesD'Arcy""]",RennyHarlin
332,"['MatthewBroderick', 'RupertEverett', 'JoelyFisher']",DavidKellogg
75656,"['JesseEisenberg', 'MarkRuffalo', 'WoodyHarrelson']",LouisLeterrier
38365,"['AdamSandler', 'SalmaHayek', 'MariaBello']",DennisDugan
594,"['TomHanks', 'CatherineZeta-Jones', 'StanleyTucci']",StevenSpielberg
15189,"['EmmaRoberts', 'JakeT.Austin', 'DonCheadle']",ThorFreudenthal
11678,"[""ChrisO'Donnell"", 'RobinTunney', 'BillPaxton']",MartinCampbell
6538,"['TomHanks', 'PhilipSeymourHoffman', 'JuliaRoberts']",MikeNichols
10555,"['WillSmith', 'RobertDeNiro', 'RenéeZellweger']",VickyJenson
1125,"['JamieFoxx', 'BeyoncéKnowles', 'EddieMurphy']",BillCondon
4551,"['JohnTravolta', 'UmaThurman', 'VinceVaughn']",F.GaryGray
612,"['EricBana', 'DanielCraig', 'CiaránHinds']",StevenSpielberg
9567,"['BruceWillis', 'MonicaBellucci', 'ColeHauser']",AntoineFuqua
37821,"['KatherineHeigl', 'AshtonKutcher', 'TomSelleck']",RobertLuketic
203801,"['HenryCavill', 'ArmieHammer', 'AliciaVikander']",GuyRitchie
2539,"['AdamSandler', 'TéaLeoni', 'PazVega']",JamesL.Brooks
9297,"['RyanNewman', 'SteveBuscemi', 'MitchelMusso']",GilKenan
3172,"['BruceWillis', 'BillyBobThornton', 'CateBlanchett']",BarryLevinson
6520,"['SeanConnery', 'RichardGere', 'JuliaOrmond']",JerryZucker
1439,"['JodieFoster', 'ChowYun-fat', 'BaiLing']",AndyTennant
37958,"['MickeyRourke', 'KellanLutz', 'IsabelLucas']",TarsemSingh
2026,"['BruceWillis', 'KevinPollak', 'JimmyBennett']",Florent-EmilioSiri
7450,"['MattDamon', 'BillPullman', 'DrewBarrymore']",GaryGoldman
11375,"['HarrisonFord', 'JoshHartnett', 'LenaOlin']",RonShelton
9425,"['KurtRussell', 'JasonScottLee', 'JasonIsaacs']",PaulW.S.Anderson
25769,"['LouTaylorPucci', 'ChrisPine', 'PiperPerabo']",ÀlexPastor
23685,"['BrendanFraser', 'BridgetFonda', 'JohnTurturro']",HenrySelick
11866,"['DennisQuaid', 'TyreseGibson', 'GiovanniRibisi']",JohnMoore
9741,"['BruceWillis', 'SamuelL.Jackson', 'RobinWright']",M.NightShyamalan
211672,"['SandraBullock', 'JonHamm', 'MichaelKeaton']",KyleBalda
23629,"['EmilyBrowning', 'AbbieCornish', 'JenaMalone']",ZackSnyder
8688,"['NicolasCage', 'GarySinise', 'JohnHeard']",BrianDePalma
10153,"['DustinHoffman', 'SharonStone', 'SamuelL.Jackson']",BarryLevinson
153518,"['JasonSudeikis', 'JoshGad', 'DannyMcBride']",FergalReilly
8676,"['MatthewMcConaughey', 'KateHudson', 'DonaldSutherland']",AndyTennant
20829,"['AdamSandler', 'SethRogen', 'LeslieMann']",JuddApatow
4349,"['JamieFoxx', 'JenniferGarner', 'ChrisCooper']",PeterBerg
9718,"['WillFerrell', 'JohnC.Reilly', 'SachaBaronCohen']",AdamMcKay
10808,"['EddieMurphy', 'KristenWilson', 'Raven-Symoné']",SteveCarr
197,"['MelGibson', 'CatherineMcCormack', 'SophieMarceau']",MelGibson
25,"['JamieFoxx', 'JakeGyllenhaal', 'ScottMacDonald']",SamMendes
35,"['DanCastellaneta', 'JulieKavner', 'NancyCartwright']",DavidSilverman
11086,"['JimCarrey', 'MartinLandau', 'LaurieHolden']",FrankDarabont
10477,"['KipPardue', 'RobertSeanLeonard', 'TilSchweiger']",RennyHarlin
1997,"['MaïAnhLe', 'GuyPearce', 'OanhNguyen']",Jean-JacquesAnnaud
6947,"['BryceDallasHoward', 'JoaquinPhoenix', 'AdrienBrody']",M.NightShyamalan
3050,"['EddieMurphy', 'OssieDavis', 'OliverPlatt']",BettyThomas
2675,"['MelGibson', 'JoaquinPhoenix', 'RoryCulkin']",M.NightShyamalan
809,"['MikeMyers', 'EddieMurphy', 'CameronDiaz']",AndrewAdamson
920,"['OwenWilson', 'PaulNewman', 'BonnieHunt']",JohnLasseter
4806,"['JuliaRoberts', 'RichardGere', 'JoanCusack']",GarryMarshall
7451,"['VinDiesel', 'AsiaArgento', 'SamuelL.Jackson']",RobCohen
228165,"['TomKenny', 'BillFagerbakke', 'RodgerBumpass']",PaulTibbitt
3595,"['MelGibson', 'GarySinise', 'DelroyLindo']",RonHoward
16869,"['BradPitt', 'MélanieLaurent', 'ChristophWaltz']",QuentinTarantino
879,"['RobinWilliams', 'DustinHoffman', 'JuliaRoberts']",StevenSpielberg
1573,"['BruceWillis', 'BonnieBedelia', 'WilliamAtherton']",RennyHarlin
9257,"['SamuelL.Jackson', 'ColinFarrell', 'MichelleRodriguez']",ClarkJohnson
1903,"['TomCruise', 'PenélopeCruz', 'CameronDiaz']",CameronCrowe
9697,"['PaulGiamatti', 'JeffreyWright', 'BobBalaban']",M.NightShyamalan
395,"['SanaaLathan', 'RaoulBova', 'EwenBremner']",PaulW.S.Anderson
23398,"['ZacharyLevi', 'DavidCross', 'JasonLee']",BettyThomas
10590,"['MelGibson', 'GregKinnear', 'MadeleineStowe']",RandallWallace
117263,"['GerardButler', 'AaronEckhart', 'AngelaBassett']",AntoineFuqua
200,"['PatrickStewart', 'JonathanFrakes', 'BrentSpiner']",JonathanFrakes
44943,"['AaronEckhart', 'RamónRodríguez', 'WillRothhaar']",JonathanLiebesman
587,"['EwanMcGregor', 'AlbertFinney', 'BillyCrudup']",TimBurton
10395,"['JackNicholson', 'ChristopherPlummer', 'JamesSpader']",MikeNichols
57212,"['TomHiddleston', 'BenedictCumberbatch', 'TobyKebbell']",StevenSpielberg
152760,"['MattDamon', 'CateBlanchett', 'GeorgeClooney']",GeorgeClooney
2756,"['EdHarris', 'MaryElizabethMastrantonio', 'MichaelBiehn']",JamesCameron
33909,"['MichaelDouglas', 'ShiaLaBeouf', 'JoshBrolin']",OliverStone
49017,"['LukeEvans', 'SarahGadon', 'DominicCooper']",GaryShore
9882,"['DenzelWashington', 'AnnetteBening', 'BruceWillis']",EdwardZwick
2270,"['ClaireDanes', 'CharlieCox', 'MichellePfeiffer']",MatthewVaughn
978,"['BradPitt', 'JamyangJamtshoWangchuk', 'DavidThewlis']",Jean-JacquesAnnaud
44564,"['KevinJames', 'VinceVaughn', 'WinonaRyder']",RonHoward
3132,"['AnthonyHopkins', 'ChrisRock', 'PeterStormare']",JoelSchumacher
8814,"['DwayneJohnson', 'KarlUrban', 'RosamundPike']",AndrzejBartkowiak
8427,"['EddieMurphy', 'OwenWilson', 'FamkeJanssen']",BettyThomas
52520,"['KateBeckinsale', 'StephenRea', 'MichaelEaly']",MånsMårlind
80585,"['JulianneHough', 'DiegoBoneta', 'TomCruise']",AdamShankman
10592,"['BruceWillis', 'ColinFarrell', 'TerrenceHoward']",GregoryHoblit
49021,"['JasonStatham', 'CliveOwen', 'RobertDeNiro']",GaryMcKendry
11535,"['ChrisKlein', 'LLCoolJ', 'RebeccaRomijn']",JohnMcTiernan
10550,"['AntonioBanderas', 'LucyLiu', 'GreggHenry']",WychKaosayananda
11258,"['MorganFreeman', 'ChristianSlater', 'RandyQuaid']",MikaelSalomon
12610,"['ChrisRock', 'LaurenceFishburne', 'DavidHydePierce']",BobbyFarrelly
59981,"['LeaMichele', 'DanAykroyd', 'PatrickStewart']",DanSt.Pierre
201088,"['ChrisHemsworth', 'LeehomWang', 'TangWei']",MichaelMann
5137,"['JudeLaw', 'GwynethPaltrow', 'GiovanniRibisi']",KerryConran
3093,"['SharonStone', 'DavidMorrissey', 'CharlotteRampling']",MichaelCaton-Jones
107846,"['SylvesterStallone', 'ArnoldSchwarzenegger', 'JimCaviezel']",MikaelHåfström
188207,"['KellanLutz', 'LiamMcIntyre', 'GaiaWeiss']",RennyHarlin
4614,"['BenAffleck', 'MorganFreeman', 'JamesCromwell']",PhilAldenRobinson
24021,"['KristenStewart', 'RobertPattinson', 'TaylorLautner']",DavidSlade
11371,"['RobertDeNiro', 'EdwardNorton', 'MarlonBrando']",FrankOz
20352,"['SteveCarell', 'JasonSegel', 'RussellBrand']",PierreCoffin
11517,"['WesleySnipes', 'WoodyHarrelson', 'JenniferLopez']",JosephRuben
214756,"['MarkWahlberg', 'SethMacFarlane', 'AmandaSeyfried']",SethMacFarlane
26428,"['RachelWeisz', 'MaxMinghella', 'OscarIsaac']",AlejandroAmenábar
9824,"['BenStiller', 'GeoffreyRush', 'ClaireForlani']",KinkaUsher
48988,"['OwenWilson', 'JasonSudeikis', 'JennaFischer']",BobbyFarrelly
9008,"['AlPacino', 'RussellCrowe', 'ChristopherPlummer']",MichaelMann
300673,"['ChrisPine', 'CaseyAffleck', 'BenFoster']",CraigGillespie
12113,"['LeonardoDiCaprio', 'RussellCrowe', 'MarkStrong']",RidleyScott
38778,"['SteveCarell', 'PaulRudd', 'StephanieSzostak']",JayRoach
72331,"['BenjaminWalker', 'DominicCooper', 'AnthonyMackie']",TimurBekmambetov
1844,"['SeanConnery', 'CatherineZeta-Jones', 'WillPatton']",JonAmiel
846,"['DavidDuchovny', 'GillianAnderson', 'MitchPileggi']",RobBowman
9703,"['ColinFirth', 'BenKingsley', 'AishwaryaRaiBachchan']",DougLefler
857,"['TomHanks', 'MattDamon', 'VinDiesel']",StevenSpielberg
136797,"['AaronPaul', 'DominicCooper', 'ImogenPoots']",ScottWaugh
3981,"['HelenHunt', 'MelGibson', 'MarisaTomei']",NancyMeyers
425,"['RayRomano', 'JohnLeguizamo', 'DenisLeary']",ChrisWedge
6171,"['MorganFreeman', 'ThomasJane', 'JasonLee']",LawrenceKasdan
72976,"['DanielDay-Lewis', 'SallyField', 'DavidStrathairn']",StevenSpielberg
603,"['KeanuReeves', 'LaurenceFishburne', 'Carrie-AnneMoss']",LillyWachowski
568,"['TomHanks', 'BillPaxton', 'KevinBacon']",RonHoward
9021,"['TimAllen', 'ElizabethMitchell', 'DavidKrumholtz']",MichaelLembeck
82695,"['HughJackman', 'RussellCrowe', 'AnneHathaway']",TomHooper
9489,"['TomHanks', 'MegRyan', 'KatieSagona']",NoraEphron
12133,"['WillFerrell', 'JohnC.Reilly', 'MarySteenburgen']",AdamMcKay
9342,"['AntonioBanderas', 'AnthonyHopkins', 'CatherineZeta-Jones']",MartinCampbell
41733,"['RobertDowneyJr.', 'ZachGalifianakis', 'MichelleMonaghan']",ToddPhillips
227306,"[""JackO'Connell"", 'DomhnallGleeson', 'GarrettHedlund']",AngelinaJolie
