movie_id,title,cast,director
10137,Stuart Little,"['MichaelJ.Fox', 'GeenaDavis', 'HughLaurie']",RobMinkoff
10198,The Princess and the Frog,"['AnikaNoniRose', 'BrunoCampos', 'KeithDavid']",RonClements
286217,The Martian,"['MattDamon', 'JessicaChastain', 'KristenWiig']",RidleyScott
1635,The Island,"['EwanMcGregor', 'ScarlettJohansson', 'DjimonHounsou']",MichaelBay
24113,Town & Country,"['WarrenBeatty', 'DianeKeaton', 'GoldieHawn']",PeterChelsom
9679,Gone in Sixty Seconds,"['NicolasCage', 'AngelinaJolie', 'GiovanniRibisi']",DominicSena
98,Gladiator,"['RussellCrowe', 'JoaquinPhoenix', 'ConnieNielsen']",RidleyScott
180,Minority Report,"['TomCruise', 'ColinFarrell', 'SamanthaMorton']",StevenSpielberg
672,Harry Potter and the Chamber of Secrets,"['DanielRadcliffe', 'RupertGrint', 'EmmaWatson']",ChrisColumbus
36557,Casino Royale,"['DanielCraig', 'EvaGreen', 'MadsMikkelsen']",MartinCampbell
869,Planet of the Apes,"['MarkWahlberg', 'TimRoth', 'HelenaBonhamCarter']",TimBurton
280,Terminator 2: Judgment Day,"['ArnoldSchwarzenegger', 'LindaHamilton', 'RobertPatrick']",JamesCameron
11322,Public Enemies,"['ChristianBale', 'JohnnyDepp', 'GiovanniRibisi']",MichaelMann
4982,American Gangster,"['DenzelWashington', 'RussellCrowe', 'ChiwetelEjiofor']",RidleyScott
36955,True Lies,"['ArnoldSchwarzenegger', 'JamieLeeCurtis', 'TomArnold']",JamesCameron
18487,The Taking of Pelham 1 2 3,"['DenzelWashington', 'JohnTravolta', 'LuisGuzmán']",TonyScott
39451,Little Fockers,"['RobertDeNiro', 'BenStiller', 'OwenWilson']",PaulWeitz
27581,The Other Guys,"['WillFerrell', 'MarkWahlberg', 'EvaMendes']",AdamMcKay
9268,Eraser,"['ArnoldSchwarzenegger', 'JamesCaan', 'VanessaWilliams']",ChuckRussell
68718,Django Unchained,"['JamieFoxx', 'ChristophWaltz', 'LeonardoDiCaprio']",QuentinTarantino
10545,The Hunchback of Notre Dame,"['TomHulce', 'DemiMoore', 'TonyJay']",GaryTrousdale
11688,The Emperor's New Groove,"['DavidSpade', 'JohnGoodman', 'EarthaKitt']",MarkDindal
76163,The Expendables 2,"['SylvesterStallone', 'JasonStatham', 'DolphLundgren']",SimonWest
2059,National Treasure,"['NicolasCage', 'DianeKruger', 'JustinBartha']",JonTurteltaub
2486,Eragon,"['EdSpeleers', 'JeremyIrons', 'SiennaGuillory']",StefenFangmeier
16523,Where the Wild Things Are,"['MaxRecords', 'CatherineKeener', 'LaurenAmbrose']",SpikeJonze
116711,Epic,"['JoshHutcherson', 'AmandaSeyfried', 'ColinFarrell']",ChrisWedge
37710,The Tourist,"['JohnnyDepp', 'AngelinaJolie', 'PaulBettany']",FlorianHenckelvonDonnersmarck
9946,End of Days,"['ArnoldSchwarzenegger', 'GabrielByrne', 'KevinPollak']",PeterHyams
1372,Blood Diamond,"['LeonardoDiCaprio', 'DjimonHounsou', 'JenniferConnelly']",EdwardZwick
106646,The Wolf of Wall Street,"['LeonardoDiCaprio', 'JonahHill', 'MargotRobbie']",MartinScorsese
414,Batman Forever,"['ValKilmer', 'TommyLeeJones', 'JimCarrey']",JoelSchumacher
563,Starship Troopers,"['CasperVanDien', 'DinaMeyer', 'DeniseRichards']",PaulVerhoeven
83542,Cloud Atlas,"['TomHanks', 'HalleBerry', 'JimBroadbent']",TomTykwer
41216,Legend of the Guardians: The Owls of Ga'Hoole,"['EmilyBarclay', 'AbbieCornish', 'EssieDavis']",ZackSnyder
314,Catwoman,"['HalleBerry', 'BenjaminBratt', 'SharonStone']",Pitof
184315,Hercules,"['DwayneJohnson', 'IanMcShane', 'JohnHurt']",BrettRatner
9016,Treasure Planet,"['JosephGordon-Levitt', 'BrianMurray', 'DavidHydePierce']",RonClements
18162,Land of the Lost,"['WillFerrell', 'AnnaFriel', 'DannyMcBride']",BradSilberling
138103,The Expendables 3,"['SylvesterStallone', 'JasonStatham', 'HarrisonFord']",PatrickHughes
257088,Point Break,"['EdgarRamírez', 'LukeBracey', 'TeresaPalmer']",EricsonCore
10214,Son of the Mask,"['JamieKennedy', 'AlanCumming', 'TraylorHoward']",LawrenceGuterman
205775,In the Heart of the Sea,"['ChrisHemsworth', 'BenjaminWalker', 'CillianMurphy']",RonHoward
11692,The Adventures of Pluto Nash,"['EddieMurphy', 'RandyQuaid', 'RosarioDawson']",RonUnderwood
22972,Green Zone,"['MattDamon', 'GregKinnear', 'BrendanGleeson']",PaulGreengrass
227973,The Peanuts Movie,"['NoahSchnapp', 'BillMelendez', 'VenusSchultheis']",SteveMartino
29193,The Spanish Prisoner,"['SteveMartin', 'CampbellScott', 'BenGazzara']",DavidMamet
1734,The Mummy Returns,"['BrendanFraser', 'RachelWeisz', 'JohnHannah']",StephenSommers
3131,Gangs of New York,"['LeonardoDiCaprio', 'DanielDay-Lewis', 'CameronDiaz']",MartinScorsese
76758,The Flowers of War,"['ChristianBale', 'NiNi', 'TongDawei']",ZhangYimou
9408,Surf's Up,"['ShiaLaBeouf', 'JeffBridges', 'ZooeyDeschanel']",AshBrannon
9890,The Stepford Wives,"['NicoleKidman', 'MatthewBroderick', 'BetteMidler']",FrankOz
855,Black Hawk Down,"['JoshHartnett', 'EwanMcGregor', 'JasonIsaacs']",RidleyScott
77953,The Campaign,"['WillFerrell', 'ZachGalifianakis', 'DylanMcDermott']",JayRoach
18,The Fifth Element,"['BruceWillis', 'GaryOldman', 'IanHolm']",LucBesson
37786,Sex and the City 2,"['SarahJessicaParker', 'KristinDavis', 'CynthiaNixon']",MichaelPatrickKing
10501,The Road to El Dorado,"['KennethBranagh', 'KevinKline', 'RosiePerez']",DonMichaelPaul
57800,Ice Age: Continental Drift,"['JohnLeguizamo', 'RayRomano', 'ChrisWedge']",SteveMartino
150689,Cinderella,"['LilyJames', 'CateBlanchett', 'RichardMadden']",KennethBranagh
7980,The Lovely Bones,"['RachelWeisz', 'MarkWahlberg', 'SusanSarandon']",PeterJackson
12,Finding Nemo,"['AlbertBrooks', 'EllenDeGeneres', 'AlexanderGould']",AndrewStanton
122,The Lord of the Rings: The Return of the King,"['ElijahWood', 'IanMcKellen', 'ViggoMortensen']",PeterJackson
121,The Lord of the Rings: The Two Towers,"['ElijahWood', 'IanMcKellen', 'ViggoMortensen']",PeterJackson
68737,Seventh Son,"['JeffBridges', 'JulianneMoore', 'BenBarnes']",SergeiBodrov
1995,Lara Croft: Tomb Raider,"['AngelinaJolie', 'JonVoight', 'IainGlen']",SimonWest
157353,Transcendence,"['JohnnyDepp', 'PaulBettany', 'RebeccaHall']",WallyPfister
331,Jurassic Park III,"['SamNeill', 'WilliamH.Macy', 'TéaLeoni']",JoeJohnston
61791,Rise of the Planet of the Apes,"['JamesFranco', 'FreidaPinto', 'JohnLithgow']",RupertWyatt
8204,The Spiderwick Chronicles,"['FreddieHighmore', 'Mary-LouiseParker', 'NickNolte']",MarkWaters
47964,A Good Day to Die Hard,"['BruceWillis', 'JaiCourtney', 'SebastianKoch']",JohnMoore
10733,The Alamo,"['DennisQuaid', 'BillyBobThornton', 'JasonPatric']",JohnLeeHancock
9806,The Incredibles,"['CraigT.Nelson', 'HollyHunter', 'SamuelL.Jackson']",BradBird
1408,Cutthroat Island,"['GeenaDavis', 'MatthewModine', 'FrankLangella']",RennyHarlin
32657,Percy Jackson & the Olympians: The Lightning Thief,"['LoganLerman', 'BrandonT.Jackson', 'AlexandraDaddario']",ChrisColumbus
607,Men in Black,"['TommyLeeJones', 'WillSmith', 'LindaFiorentino']",BarrySonnenfeld
863,Toy Story 2,"['TomHanks', 'TimAllen', 'JoanCusack']",JohnLasseter
44048,Unstoppable,"['DenzelWashington', 'ChrisPine', 'RosarioDawson']",TonyScott
5175,Rush Hour 2,"['ChrisTucker', 'JackieChan', 'ZhangZiyi']",BrettRatner
2655,What Lies Beneath,"['HarrisonFord', 'MichellePfeiffer', 'DianaScarwid']",RobertZemeckis
22794,Cloudy with a Chance of Meatballs,"['BillHader', 'AnnaFaris', 'JamesCaan']",PhilLord
8355,Ice Age: Dawn of the Dinosaurs,"['RayRomano', 'JohnLeguizamo', 'DenisLeary']",CarlosSaldanha
116745,The Secret Life of Walter Mitty,"['BenStiller', 'KristenWiig', 'PattonOswalt']",BenStiller
4327,Charlie's Angels,"['CameronDiaz', 'LucyLiu', 'DrewBarrymore']",McG
1422,The Departed,"['LeonardoDiCaprio', 'MattDamon', 'JackNicholson']",MartinScorsese
10674,Mulan,"['EddieMurphy', 'JackieChan', 'Ming-NaWen']",TonyBancroft
7446,Tropic Thunder,"['BenStiller', 'JackBlack', 'RobertDowneyJr.']",BenStiller
65754,The Girl with the Dragon Tattoo,"['DanielCraig', 'RooneyMara', 'ChristopherPlummer']",DavidFincher
1572,Die Hard: With a Vengeance,"['BruceWillis', 'JeremyIrons', 'SamuelL.Jackson']",JohnMcTiernan
10528,Sherlock Holmes,"['RobertDowneyJr.', 'JudeLaw', 'RachelMcAdams']",GuyRitchie
271969,Ben-Hur,"['JackHuston', 'TobyKebbell', 'RodrigoSantoro']",TimurBekmambetov
10865,Atlantis: The Lost Empire,"['MichaelJ.Fox', 'CoreyBurton', 'ClaudiaChristian']",GaryTrousdale
258509,Alvin and the Chipmunks: The Road Chip,"['JasonLee', 'JustinLong', 'BellaThorne']",WaltBecker
2253,Valkyrie,"['TomCruise', 'CaricevanHouten', 'KennethBranagh']",BryanSinger
10661,You Don't Mess with the Zohan,"['AdamSandler', 'JohnTurturro', 'EmmanuelleChriqui']",DennisDugan
257344,Pixels,"['AdamSandler', 'MichelleMonaghan', 'PeterDinklage']",ChrisColumbus
644,A.I. Artificial Intelligence,"['HaleyJoelOsment', ""FrancesO'Connor"", 'SamRobards']",StevenSpielberg
10756,The Haunted Mansion,"['EddieMurphy', 'TerenceStamp', 'NathanielParker']",RobMinkoff
686,Contact,"['JodieFoster', 'MatthewMcConaughey', 'JamesWoods']",RobertZemeckis
9383,Hollow Man,"['KevinBacon', 'ElisabethShue', 'JoshBrolin']",PaulVerhoeven
179,The Interpreter,"['NicoleKidman', 'SeanPenn', 'CatherineKeener']",SydneyPollack
76285,Percy Jackson: Sea of Monsters,"['LoganLerman', 'AlexandraDaddario', 'DouglasSmith']",ThorFreudenthal
1996,Lara Croft Tomb Raider: The Cradle of Life,"['AngelinaJolie', 'GerardButler', 'NoahTaylor']",JandeBont
291805,Now You See Me 2,"['JesseEisenberg', 'WoodyHarrelson', 'MarkRuffalo']",JonM.Chu
10003,The Saint,"['ValKilmer', 'ElisabethShue', 'RadeSerbedzija']",PhillipNoyce
1535,Spy Game,"['RobertRedford', 'BradPitt', 'CatherineMcCormack']",TonyScott
2067,Mission to Mars,"['GarySinise', 'TimRobbins', 'DonCheadle']",BrianDePalma
46195,Rio,"['JesseEisenberg', 'AnneHathaway', 'LeslieMann']",CarlosSaldanha
2277,Bicentennial Man,"['RobinWilliams', 'SamNeill', 'EmbethDavidtz']",ChrisColumbus
10357,Volcano,"['TommyLeeJones', 'AnneHeche', 'GabyHoffmann']",MickJackson
4477,The Devil's Own,"['HarrisonFord', 'BradPitt', 'MargaretColin']",AlanJ.Pakula
8665,K-19: The Widowmaker,"['HarrisonFord', 'LiamNeeson', 'PeterSarsgaard']",KathrynBigelow
9387,Conan the Barbarian,"['ArnoldSchwarzenegger', 'JamesEarlJones', 'MaxvonSydow']",JohnMilius
921,Cinderella Man,"['RussellCrowe', 'RenéeZellweger', 'PaulGiamatti']",RonHoward
49852,The Nutcracker: The Untold Story,"['ElleFanning', 'NathanLane', 'JohnTurturro']",AndreiKonchalovsky
4464,Seabiscuit,"['JeffBridges', 'DavidMcCullough', 'ChrisCooper']",GaryRoss
664,Twister,"['HelenHunt', 'BillPaxton', 'CaryElwes']",JandeBont
8358,Cast Away,"['TomHanks', 'HelenHunt', 'ChrisNoth']",RobertZemeckis
9836,Happy Feet,"['ElijahWood', 'RobinWilliams', 'BrittanyMurphy']",GeorgeMiller
2502,The Bourne Supremacy,"['MattDamon', 'FrankaPotente', 'BrianCox']",PaulGreengrass
9772,Air Force One,"['HarrisonFord', 'GaryOldman', 'GlennClose']",WolfgangPetersen
161,Ocean's Eleven,"['GeorgeClooney', 'BradPitt', 'MattDamon']",StevenSoderbergh
52451,The Three Musketeers,"['MillaJovovich', 'OrlandoBloom', 'LoganLerman']",PaulW.S.Anderson
76492,Hotel Transylvania,"['AdamSandler', 'SteveBuscemi', 'DavidSpade']",GenndyTartakovsky
4523,Enchanted,"['AmyAdams', 'PatrickDempsey', 'JamesMarsden']",KevinLima
59961,Safe House,"['DenzelWashington', 'RyanReynolds', 'VeraFarmiga']",DanielEspinosa
10481,102 Dalmatians,"['GlennClose', 'IoanGruffudd', 'AliceEvans']",KevinLima
59108,Tower Heist,"['BenStiller', 'EddieMurphy', 'CaseyAffleck']",BrettRatner
1581,The Holiday,"['CameronDiaz', 'KateWinslet', 'JudeLaw']",NancyMeyers
9798,Enemy of the State,"['WillSmith', 'GeneHackman', 'JonVoight']",TonyScott
22897,It's Complicated,"['MerylStreep', 'AlecBaldwin', 'SteveMartin']",NancyMeyers
298,Ocean's Thirteen,"['GeorgeClooney', 'BradPitt', 'MattDamon']",StevenSoderbergh
7484,Open Season,"['MartinLawrence', 'AshtonKutcher', 'GarySinise']",JillCulton
157350,Divergent,"['ShaileneWoodley', 'TheoJames', 'KateWinslet']",NeilBurger
853,Enemy at the Gates,"['JudeLaw', 'RachelWeisz', 'EdHarris']",Jean-JacquesAnnaud
10159,The Rundown,"['DwayneJohnson', 'SeannWilliamScott', 'RosarioDawson']",PeterBerg
9593,Last Action Hero,"['ArnoldSchwarzenegger', 'F.MurrayAbraham', 'ArtCarney']",JohnMcTiernan
1904,Memoirs of a Geisha,"['ZhangZiyi', 'GongLi', 'YoukiKudoh']",RobMarshall
9615,The Fast and the Furious: Tokyo Drift,"['LucasBlack', 'NathalieKelley', 'SungKang']",JustinLin
51052,Arthur Christmas,"['JamesMcAvoy', 'HughLaurie', 'BillNighy']",BarryCook
297,Meet Joe Black,"['BradPitt', 'AnthonyHopkins', 'ClaireForlani']",MartinBrest
9884,Collateral Damage,"['ArnoldSchwarzenegger', 'FrancescaNeri', 'EliasKoteas']",AndrewDavis
16858,All That Jazz,"['RoyScheider', 'JessicaLange', 'LelandPalmer']",BobFosse
62764,Mirror Mirror,"['JuliaRoberts', 'LilyCollins', 'ArmieHammer']",TarsemSingh
22538,Scott Pilgrim vs. the World,"['MichaelCera', 'MaryElizabethWinstead', 'KieranCulkin']",EdgarWright
9341,The Core,"['AaronEckhart', 'HilarySwank', 'DelroyLindo']",JonAmiel
12107,Nutty Professor II: The Klumps,"['EddieMurphy', 'JanetJackson', 'LarryMiller']",PeterSegal
9637,Scooby-Doo,"['FreddiePrinzeJr.', 'SarahMichelleGellar', 'MatthewLillard']",RajaGosnell
49049,Dredd,"['KarlUrban', 'OliviaThirlby', 'LenaHeadey']",PeteTravis
9339,Click,"['AdamSandler', 'KateBeckinsale', 'ChristopherWalken']",FrankCoraci
16281,Creepshow,"['HalHolbrook', 'AdrienneBarbeau', 'FritzWeaver']",GeorgeA.Romero
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,"['JamesMarsden', 'NickNolte', 'ChristinaApplegate']",BradPeyton
8247,Jumper,"['HaydenChristensen', 'JamieBell', 'SamuelL.Jackson']",DougLiman
11253,Hellboy II: The Golden Army,"['RonPerlman', 'SelmaBlair', 'JeffreyTambor']",GuillermodelToro
1949,Zodiac,"['JakeGyllenhaal', 'RobertDowneyJr.', 'MarkRuffalo']",DavidFincher
8452,The 6th Day,"['ArnoldSchwarzenegger', 'MichaelRapaport', 'TonyGoldwyn']",RogerSpottiswoode
310,Bruce Almighty,"['JimCarrey', 'JenniferAniston', 'PhilipBakerHall']",TomShadyac
27578,The Expendables,"['SylvesterStallone', 'JasonStatham', 'DolphLundgren']",SylvesterStallone
954,Mission: Impossible,"['TomCruise', 'JonVoight', 'EmmanuelleBéart']",BrianDePalma
70160,The Hunger Games,"['JenniferLawrence', 'JoshHutcherson', 'LiamHemsworth']",GaryRoss
45243,The Hangover Part II,"['BradleyCooper', 'EdHelms', 'ZachGalifianakis']",ToddPhillips
364,Batman Returns,"['MichaelKeaton', 'DannyDeVito', 'MichellePfeiffer']",TimBurton
7518,Over the Hedge,"['BruceWillis', 'GarryShandling', 'SteveCarell']",KareyKirkpatrick
11544,Lilo & Stitch,"['ChrisSanders', 'DaveighChase', 'TiaCarrere']",ChrisSanders
9986,Charlotte's Web,"['JuliaRoberts', 'SteveBuscemi', 'JohnCleese']",GaryWinick
8656,Deep Impact,"['RobertDuvall', 'TéaLeoni', 'ElijahWood']",MimiLeder
146216,RED 2,"['BruceWillis', 'CatherineZeta-Jones', 'AnthonyHopkins']",DeanParisot
9291,The Longest Yard,"['AdamSandler', 'ChrisRock', 'BurtReynolds']",PeterSegal
55301,Alvin and the Chipmunks: Chipwrecked,"['JasonLee', 'DavidCross', 'JennySlate']",MikeMitchell
109418,Grown Ups 2,"['AdamSandler', 'KevinJames', 'ChrisRock']",DennisDugan
11665,Get Smart,"['SteveCarell', 'AnneHathaway', 'DwayneJohnson']",PeterSegal
6964,Something's Gotta Give,"['JackNicholson', 'DianeKeaton', 'KeanuReeves']",NancyMeyers
11324,Shutter Island,"['LeonardoDiCaprio', 'MarkRuffalo', 'BenKingsley']",MartinScorsese
12193,Four Christmases,"['VinceVaughn', 'ReeseWitherspoon', 'RobertDuvall']",SethGordon
9928,Robots,"['RobinWilliams', 'EwanMcGregor', 'HalleBerry']",ChrisWedge
754,Face/Off,"['JohnTravolta', 'NicolasCage', 'JoanAllen']",JohnWoo
10202,Bedtime Stories,"['AdamSandler', 'KeriRussell', 'GuyPearce']",AdamShankman
4147,Road to Perdition,"['TomHanks', 'TylerHoechlin', 'JenniferJasonLeigh']",SamMendes
50546,Just Go with It,"['AdamSandler', 'JenniferAniston', 'NicoleKidman']",DennisDugan
1701,Con Air,"['NicolasCage', 'JohnCusack', 'JohnMalkovich']",SimonWest
13027,Eagle Eye,"['ShiaLaBeouf', 'MichelleMonaghan', 'RosarioDawson']",D.J.Caruso
2289,Cold Mountain,"['JudeLaw', 'NicoleKidman', 'RenéeZellweger']",AnthonyMinghella
20504,The Book of Eli,"['DenzelWashington', 'GaryOldman', 'MilaKunis']",AlbertHughes
9574,Flubber,"['RobinWilliams', 'MarciaGayHarden', 'ChristopherMcDonald']",LesMayfield
11618,The Haunting,"['LiamNeeson', 'CatherineZeta-Jones', 'OwenWilson']",JandeBont
2300,Space Jam,"['MichaelJordan', 'WayneKnight', 'BillyWest']",JoePytka
12096,The Pink Panther,"['SteveMartin', 'KevinKline', 'JeanReno']",ShawnLevy
10200,The Day the Earth Stood Still,"['KeanuReeves', 'JenniferConnelly', 'KathyBates']",ScottDerrickson
8834,Conspiracy Theory,"['MelGibson', 'JuliaRoberts', 'PatrickStewart']",RichardDonner
228150,Fury,"['BradPitt', 'ShiaLaBeouf', 'LoganLerman']",DavidAyer
6068,Six Days Seven Nights,"['HarrisonFord', 'AnneHeche', 'DavidSchwimmer']",IvanReitman
41515,Yogi Bear,"['DanAykroyd', 'JustinTimberlake', 'AnnaFaris']",EricBrevig
9023,Spirit: Stallion of the Cimarron,"['MattDamon', 'JamesCromwell', 'DanielStudi']",KellyAsbury
38317,Zookeeper,"['KevinJames', 'RosarioDawson', 'SylvesterStallone']",FrankCoraci
2157,Lost in Space,"['GaryOldman', 'WilliamHurt', 'MattLeBlanc']",StephenHopkins
14462,The Manchurian Candidate,"['DenzelWashington', 'MerylStreep', 'LievSchreiber']",JonathanDemme
161795,Déjà Vu,"['StephenDillane', 'VictoriaFoyt', 'VanessaRedgrave']",HenryJaglom
159824,Hotel Transylvania 2,"['AdamSandler', 'AndySamberg', 'SelenaGomez']",GenndyTartakovsky
49948,Fantasia 2000,"['SteveMartin', 'ItzhakPerlman', 'QuincyJones']",JamesAlgar
2135,The Time Machine,"['GuyPearce', 'MarkAddy', 'PhyllidaLaw']",SimonWells
9822,Mighty Joe Young,"['CharlizeTheron', 'RadeSerbedzija', 'BillPaxton']",RonUnderwood
9705,Swordfish,"['JohnTravolta', 'HughJackman', 'HalleBerry']",DominicSena
1656,The Legend of Zorro,"['AntonioBanderas', 'CatherineZeta-Jones', 'AdriánAlonsoBarona']",MartinCampbell
12159,What Dreams May Come,"['RobinWilliams', 'CubaGoodingJr.', 'AnnabellaSciorra']",VincentWard
9678,Little Nicky,"['AdamSandler', 'PatriciaArquette', 'HarveyKeitel']",StevenBrill
4442,The Brothers Grimm,"['HeathLedger', 'MattDamon', 'MackenzieCrook']",TerryGilliam
75,Mars Attacks!,"['JackNicholson', 'GlennClose', 'AnnetteBening']",TimBurton
330770,Evolution,"['MaxBrebant', 'RoxaneDuran', 'Julie-MarieParmentier']",LucileHadzihalilovic
9433,The Edge,"['AlecBaldwin', 'AnthonyHopkins', 'ElleMacpherson']",LeeTamahori
19959,Surrogates,"['BruceWillis', 'RadhaMitchell', 'RosamundPike']",JonathanMostow
11973,Thirteen Days,"['KevinCostner', 'BruceGreenwood', 'StevenCulp']",RogerDonaldson
11228,Daylight,"['SylvesterStallone', 'AmyBrenneman', 'ViggoMortensen']",RobCohen
77951,Walking With Dinosaurs,"['CharlieRowe', 'JustinLong', 'KarlUrban']",BarryCook
5491,Battlefield Earth,"['JohnTravolta', 'BarryPepper', 'ForestWhitaker']",RogerChristian
10715,Looney Tunes: Back in Action,"['BrendanFraser', 'JennaElfman', 'SteveMartin']",JoeDante
10197,Nine,"['JudiDench', 'DanielDay-Lewis', 'MarionCotillard']",RobMarshall
9562,Timeline,"['PaulWalker', ""FrancesO'Connor"", 'GerardButler']",RichardDonner
9922,The Postman,"['KevinCostner', 'WillPatton', 'OliviaWilliams']",KevinCostner
9447,Babe: Pig in the City,"['JamesCromwell', 'MaryStein', 'MickeyRooney']",GeorgeMiller
274854,The Last Witch Hunter,"['VinDiesel', 'RoseLeslie', 'ElijahWood']",BreckEisner
8870,Red Planet,"['ValKilmer', 'Carrie-AnneMoss', 'BenjaminBratt']",AntonyHoffman
9992,Arthur and the Invisibles,"['FreddieHighmore', 'MiaFarrow', 'RonCrawford']",LucBesson
36970,Oceans,"['PierceBrosnan', 'JacquesPerrin', 'RieMiyazawa']",JacquesPerrin
10077,A Sound of Thunder,"['HeikeMakatsch', 'ArminRohde', 'DavidOyelowo']",PeterHyams
76649,Pompeii,"['KitHarington', 'Carrie-AnneMoss', 'EmilyBrowning']",PaulW.S.Anderson
293644,Top Cat Begins,"['JasonHarris', 'DavidHoffman', 'BillLobley']",AndrésCouturier
453,A Beautiful Mind,"['RussellCrowe', 'EdHarris', 'JenniferConnelly']",RonHoward
8587,The Lion King,"['JonathanTaylorThomas', 'MatthewBroderick', 'JamesEarlJones']",RogerAllers
72545,Journey 2: The Mysterious Island,"['DwayneJohnson', 'JoshHutcherson', 'KristinDavis']",BradPeyton
109451,Cloudy with a Chance of Meatballs 2,"['BillHader', 'AnnaFaris', 'JamesCaan']",CodyCameron
9533,Red Dragon,"['AnthonyHopkins', 'EdwardNorton', 'RalphFiennes']",BrettRatner
2023,Hidalgo,"['ViggoMortensen', 'ZuleikhaRobinson', 'OmarSharif']",JoeJohnston
71880,Jack and Jill,"['AdamSandler', 'KatieHolmes', 'AlPacino']",DennisDugan
584,2 Fast 2 Furious,"['PaulWalker', 'TyreseGibson', 'EvaMendes']",JohnSingleton
309809,The Little Prince,"['JeffBridges', 'RachelMcAdams', 'PaulRudd']",MarkOsborne
4858,The Invasion,"['NicoleKidman', 'DanielCraig', 'JeremyNortham']",OliverHirschbiegel
17711,The Adventures of Rocky & Bullwinkle,"['ReneRusso', 'JasonAlexander', 'PiperPerabo']",DesMcAnuff
328111,The Secret Life of Pets,"['LouisC.K.', 'EricStonestreet', 'KevinHart']",ChrisRenaud
8698,The League of Extraordinary Gentlemen,"['SeanConnery', 'PetaWilson', 'ShaneWest']",StephenNorrington
93456,Despicable Me 2,"['SteveCarell', 'KristenWiig', 'BenjaminBratt']",PierreCoffin
602,Independence Day,"['WillSmith', 'BillPullman', 'JeffGoldblum']",RolandEmmerich
330,The Lost World: Jurassic Park,"['JeffGoldblum', 'JulianneMoore', 'PetePostlethwaite']",StevenSpielberg
953,Madagascar,"['BenStiller', 'ChrisRock', 'DavidSchwimmer']",EricDarnell
9693,Children of Men,"['CliveOwen', 'MichaelCaine', 'JulianneMoore']",AlfonsoCuarón
36657,X-Men,"['PatrickStewart', 'HughJackman', 'IanMcKellen']",BryanSinger
8909,Wanted,"['AngelinaJolie', 'JamesMcAvoy', 'MorganFreeman']",TimurBekmambetov
9802,The Rock,"['SeanConnery', 'NicolasCage', 'EdHarris']",MichaelBay
950,Ice Age: The Meltdown,"['RayRomano', 'JohnLeguizamo', 'DenisLeary']",CarlosSaldanha
1824,50 First Dates,"['AdamSandler', 'DrewBarrymore', 'RobSchneider']",PeterSegal
